document_id,token_index,sentence_index,paragraph_index,token_text,lemma,pos,domain_class,character_offset,normalized_position,mean_delta_z,median_delta_z,std_delta_z,mean_abs_delta_z,clean_transition_rate,standard_error,ci95_low,ci95_high,n_trials,status
cli_input,337,7,0,selections,selection,NNS,general,944,0.884514435695538,-0.3340434220128884,-0.35252227059483143,0.11231509887215048,0.3340434220128884,0.0,0.050228839195547687,-0.4324919468361619,-0.23559489718961493,5,valid
cli_input,364,7,0,group,group,NN,general,1028,0.9553805774278216,-0.1693369834882666,-0.22895697757567746,0.21301048980679183,0.19986419958315044,0.0,0.0952611870257025,-0.3560489100586435,0.017374943082110322,5,valid
cli_input,373,7,0,elevate,elevate,VB,general,1046,0.979002624671916,-0.23072946344551548,-0.27268161875376284,0.20048287751369537,0.23355058253418273,0.0,0.08965866848907737,-0.4064604536841071,-0.05499847320692383,5,valid
cli_input,379,7,0,products,product,NNS,general,1067,0.994750656167979,-0.1216691076254179,-0.04331742564031549,0.11078035569618767,0.1216691076254179,0.0,0.049542481181656335,-0.21877237074146433,-0.02456584450937148,5,valid
cli_input,4,0,0,structure,structure,NN,general,14,0.009259259259259259,0.0422257035635464,0.12144169019500639,0.1204059643872973,0.1133628115349167,1.0,0.05384718425328311,-0.0633147775728885,0.1477661846999813,5,valid
cli_input,13,0,0,system,system,NN,general,45,0.03009259259259259,-0.18991498071044693,-0.16575541848385544,0.11984319582258869,0.18991498071044693,1.0,0.053595506500025425,-0.29496217345049675,-0.08486778797039711,5,valid
cli_input,28,0,0,system,system,NN,general,92,0.06481481481481481,-0.04090233997747443,-0.021516460952765604,0.06420337355503553,0.05760903662535579,1.0,0.028712621530774352,-0.09717907817779216,0.015374398222843297,5,valid
cli_input,47,0,0,selection,selection,NN,general,138,0.1087962962962963,-0.09793047287232852,-0.15043171264617516,0.15947128109445224,0.15164740038248564,1.0,0.07131772499723445,-0.23771321386690802,0.041852268122251,5,valid
cli_input,71,1,0,utilized,utilize,VBN,general,210,0.16435185185185186,-0.15347332258676658,-0.20713810567757385,0.09554134736721026,0.15347332258676658,1.0,0.042727389475000536,-0.23721900595776763,-0.06972763921576552,5,valid
cli_input,77,1,0,range,range,NN,general,224,0.17824074074074073,-0.09905762614253075,-0.12109951123221196,0.18988058956242643,0.17169603991850546,1.0,0.0849171811738645,-0.26549530124330517,0.06738004895824368,5,valid
cli_input,81,1,0,fields,field,NNS,general,233,0.1875,0.030541098741313187,0.08804368373731886,0.10504591745271752,0.0882828785077205,1.0,0.046977962436621584,-0.06153570763446512,0.1226179051170915,5,valid
cli_input,90,1,0,often,often,RB,general,254,0.20833333333333334,-0.1289948590344403,-0.19779546704905582,0.0942091124491891,0.1289948590344403,1.0,0.042131595907261704,-0.21157278701267324,-0.04641693105620737,5,valid
cli_input,108,1,0,installations,installation,NNS,general,314,0.25,-0.10165049597633431,-0.11338773287840742,0.13358254080546575,0.14541421942370267,1.0,0.059739928369632184,-0.2187407555808134,0.015439763628144768,5,valid
cli_input,143,2,0,strategies,strategy,NNS,general,446,0.33101851851851855,-0.16883531211899533,-0.20570209499098535,0.05067756576289435,0.16883531211899533,1.0,0.022663696396009552,-0.21325615705517403,-0.12441446718281661,5,valid
cli_input,145,2,0,used,use,VBD,general,457,0.33564814814814814,-0.0671060390529683,-0.03984280985943123,0.0604110683543774,0.0671060390529683,1.0,0.027016651086754842,-0.1200586751830078,-0.014153402922928812,5,valid
cli_input,153,2,0,approaches,approach,NNS,general,483,0.3541666666666667,-0.09480838028109562,-0.09310764721433529,0.15684873099629842,0.12038998140022479,1.0,0.07014488493846031,-0.23229235476047783,0.04267559419828659,5,valid
cli_input,186,2,0,circle,circle,NN,general,604,0.4305555555555556,0.015937878550946572,0.1294996845157541,0.15805745083945447,0.13946174286795837,1.0,0.07068544088547027,-0.12260558558457517,0.15448134268646832,5,valid
cli_input,258,4,0,aspects,aspect,NNS,general,806,0.5972222222222222,-0.1341728132045263,-0.1281505832361276,0.07805064537822479,0.1341728132045263,1.0,0.03490530975068808,-0.20258722031587492,-0.06575840609317765,5,valid
cli_input,269,5,0,features,feature,NNS,general,831,0.6226851851851852,0.06442909832790455,0.13726290654903606,0.1351556899483391,0.12859278151994716,1.0,0.06044346205407425,-0.05404008729808096,0.18289828395389007,5,valid
cli_input,294,6,0,frameworks,framework,NNS,general,907,0.6805555555555556,-0.1542963731605188,-0.12131770880413839,0.12504270012608132,0.1542963731605188,1.0,0.055920795514407866,-0.26390113236875823,-0.044691613952279385,5,valid
cli_input,338,7,0,structures,structure,NNS,general,1080,0.7824074074074074,-0.2218926059818414,-0.17445740594506098,0.12014357617848889,0.2218926059818414,1.0,0.05372984067900511,-0.3272030937126914,-0.11658211825099139,5,valid
