partition,domain,config_id,clean_pct,mean_out_z,mean_delta_z,mean_turnover,mean_domain_turnover
dev,expository_eli5,EXP_03_STRICT_TERMINOLOGY,100.0,0.2875935929834153,-2.1083054840163236,20.655903206796435,0.0
dev,expository_eli5,EXP_04_TYPING_NOISE_ONLY,0.0,2.612843571134426,0.21694449413468678,3.7947580739437825,0.0
dev,expository_eli5,EXP_05_FUNCTION_WORDS_ONLY,0.0,2.395899076999739,0.0,0.0,0.0
dev,expository_eli5,EXP_06_SYNTAX_ONLY,0.0,2.395899076999739,0.0,0.0,0.0
dev,expository_eli5,EXP_07_CADENCE_ONLY,0.0,2.395899076999739,0.0,0.0,0.0
dev,expository_eli5,EXP_08_LEX_TERM_FUNC,100.0,0.26181949113724917,-2.13407958586249,21.057509632499247,0.0
dev,expository_eli5,EXP_09_LEX_TYPING,83.33333333333334,0.7489527037265371,-1.6469463732732017,18.600930067485947,0.0
dev,expository_eli5,EXP_10_FULL_COMBINED,100.0,0.41060520250512855,-1.9852938744946105,24.85226770644303,0.0
dev,expository_eli5,EXP_11_FROZEN_SPATIAL_HEATMAP,50.0,1.6935558225848013,-0.7023432544149375,6.489849530979567,0.0
dev,expository_eli5,EXP_12_FROZEN_COMPOSITE_MODEL,50.0,1.569380120966813,-0.8265189560329258,6.489849530979567,0.0
dev,expository_eli5,EXP_13_UNIFORM_ALLOCATION_CTRL,50.0,1.629587979736356,-0.7663110972633829,6.489849530979567,0.0
dev,expository_eli5,EXP_14_SHUFFLED_SPATIAL_CTRL,50.0,1.8711885306438063,-0.5247105463559326,6.298278649753514,0.0
dev,expository_eli5,DOSE_01_PROB_0.10,16.666666666666664,2.1581243017414895,-0.23777477525824944,2.2308970169377313,0.0
dev,expository_eli5,DOSE_02_PROB_0.25,33.33333333333333,1.9397643889291263,-0.4561346880706126,6.440090860531242,0.0
dev,expository_eli5,DOSE_03_PROB_0.50,83.33333333333334,1.5905714337180323,-0.8053276432817065,10.952422917524704,0.0
dev,expository_eli5,DOSE_04_PROB_0.75,83.33333333333334,0.6255154259664444,-1.7703836510332944,15.58168785007173,0.0
dev,expository_eli5,DOSE_05_PROB_1.00,100.0,0.26181949113724917,-2.13407958586249,21.057509632499247,0.0
dev,finance_business,CTRL_00_BASELINE,0.0,2.108783764659667,0.0,0.0,0.0
dev,finance_business,EXP_01_LEXICAL_ONLY,75.0,0.7016722861804882,-1.4071114784791787,13.53352529823118,0.0
dev,finance_business,EXP_02_LEXICAL_TERMINOLOGY,75.0,0.5533733982927009,-1.555410366366966,15.194364459070341,0.0
dev,finance_business,EXP_03_STRICT_TERMINOLOGY,75.0,0.7016722861804882,-1.4071114784791787,13.53352529823118,0.0
dev,finance_business,EXP_04_TYPING_NOISE_ONLY,12.5,2.131819583564378,0.023035818904711042,3.3311051693404634,0.0
dev,finance_business,EXP_05_FUNCTION_WORDS_ONLY,0.0,2.108783764659667,0.0,0.0,0.0
dev,finance_business,EXP_06_SYNTAX_ONLY,0.0,2.108783764659667,0.0,0.0,0.0
dev,finance_business,EXP_07_CADENCE_ONLY,0.0,2.108783764659667,0.0,0.0,0.0
dev,finance_business,EXP_08_LEX_TERM_FUNC,75.0,0.5533733982927009,-1.555410366366966,15.194364459070341,0.0
dev,finance_business,EXP_09_LEX_TYPING,100.0,0.9325529594437876,-1.1762308052158794,14.769299328122857,0.0
dev,finance_business,EXP_10_FULL_COMBINED,75.0,0.6227163652681168,-1.48606739939155,18.525469628410804,0.0
dev,finance_business,EXP_11_FROZEN_SPATIAL_HEATMAP,87.5,1.314566466530084,-0.7942172981295829,7.531194295900178,0.0
dev,finance_business,EXP_12_FROZEN_COMPOSITE_MODEL,75.0,1.3768254586926327,-0.7319583059670342,8.041101055806937,0.0
dev,finance_business,EXP_13_UNIFORM_ALLOCATION_CTRL,75.0,1.4108431967876,-0.6979405678720668,7.880844645550528,0.0
dev,finance_business,EXP_14_SHUFFLED_SPATIAL_CTRL,75.0,1.5168098498073208,-0.5919739148523462,8.070238584944468,0.0
dev,finance_business,DOSE_01_PROB_0.10,37.5,1.86928313832737,-0.23950062633229685,2.8117715617715615,0.0
dev,finance_business,DOSE_02_PROB_0.25,37.5,1.705035705833368,-0.40374805882629883,5.16934046345811,0.0
dev,finance_business,DOSE_03_PROB_0.50,62.5,1.3363618719417554,-0.7724218927179115,9.365144659262306,0.0
dev,finance_business,DOSE_04_PROB_0.75,100.0,0.9730822571750078,-1.1357015074846593,12.079219799808035,0.0
dev,finance_business,DOSE_05_PROB_1.00,75.0,0.5533733982927009,-1.555410366366966,15.194364459070341,0.0
dev,open_domain_qa,CTRL_00_BASELINE,0.0,2.4308799452063816,0.0,0.0,0.0
dev,open_domain_qa,EXP_01_LEXICAL_ONLY,83.33333333333334,0.6058459489273962,-1.8250339962789854,19.46072196259743,0.0
dev,open_domain_qa,EXP_02_LEXICAL_TERMINOLOGY,91.66666666666666,0.28510761028974163,-2.1457723349166398,20.815593508766803,0.0
dev,open_domain_qa,EXP_03_STRICT_TERMINOLOGY,83.33333333333334,0.5750927638855886,-1.855787181320793,18.6498446400922,0.0
dev,open_domain_qa,EXP_04_TYPING_NOISE_ONLY,16.666666666666664,2.288467125685729,-0.14241281952065257,4.667191328856745,0.0
dev,open_domain_qa,EXP_05_FUNCTION_WORDS_ONLY,0.0,2.4308799452063816,0.0,0.0,0.0
dev,open_domain_qa,EXP_06_SYNTAX_ONLY,0.0,2.4308799452063816,0.0,0.0,0.0
dev,open_domain_qa,EXP_07_CADENCE_ONLY,0.0,2.4308799452063816,0.0,0.0,0.0
dev,open_domain_qa,EXP_08_LEX_TERM_FUNC,91.66666666666666,0.28510761028974163,-2.1457723349166398,20.815593508766803,0.0
dev,open_domain_qa,EXP_09_LEX_TYPING,91.66666666666666,0.5747145049330941,-1.8561654402732874,18.83882947648889,0.0
dev,open_domain_qa,EXP_10_FULL_COMBINED,91.66666666666666,0.14779456299272686,-2.2830853822136548,25.363737218575928,0.0
dev,open_domain_qa,EXP_11_FROZEN_SPATIAL_HEATMAP,66.66666666666666,1.4542425954408955,-0.9766373497654861,8.202749641234263,0.0
dev,open_domain_qa,EXP_12_FROZEN_COMPOSITE_MODEL,66.66666666666666,1.4919811989696272,-0.9388987462367544,8.321797260281881,0.0
dev,open_domain_qa,EXP_13_UNIFORM_ALLOCATION_CTRL,66.66666666666666,1.5618465738231133,-0.8690333713832682,8.229204667689288,0.0
dev,open_domain_qa,EXP_14_SHUFFLED_SPATIAL_CTRL,66.66666666666666,1.3952611910924932,-1.0356187541138884,7.991109429594051,0.0
dev,open_domain_qa,DOSE_01_PROB_0.10,50.0,1.8039037630648311,-0.6269761821415504,4.345731995769505,0.0
dev,open_domain_qa,DOSE_02_PROB_0.25,50.0,1.520704006757072,-0.9101759384493094,7.745406770162959,0.0
dev,open_domain_qa,DOSE_03_PROB_0.50,75.0,1.1961539675530843,-1.2347259776532973,10.629552229327173,0.0
dev,open_domain_qa,DOSE_04_PROB_0.75,91.66666666666666,0.7467620776432871,-1.6841178675630946,15.875274734989663,0.0
dev,open_domain_qa,DOSE_05_PROB_1.00,91.66666666666666,0.28510761028974163,-2.1457723349166398,20.815593508766803,0.0
val,academic_cs_ai,CTRL_00_BASELINE,0.0,2.4926047015667416,0.0,0.0,0.0
val,academic_cs_ai,EXP_01_LEXICAL_ONLY,80.0,0.7299901622164766,-1.7626145393502648,19.88867381313202,0.0
val,academic_cs_ai,EXP_02_LEXICAL_TERMINOLOGY,90.0,0.6129673716815403,-1.8796373298852014,21.220768756372472,0.0
val,academic_cs_ai,EXP_03_STRICT_TERMINOLOGY,90.0,0.6548656604626673,-1.8377390411040744,18.986824595493328,0.0
val,academic_cs_ai,EXP_04_TYPING_NOISE_ONLY,40.0,2.339870106823491,-0.15273459474325057,3.219614041285868,0.0
val,academic_cs_ai,EXP_05_FUNCTION_WORDS_ONLY,0.0,2.4926047015667416,0.0,0.0,0.0
val,academic_cs_ai,EXP_06_SYNTAX_ONLY,0.0,2.4926047015667416,0.0,0.0,0.0
val,academic_cs_ai,EXP_07_CADENCE_ONLY,0.0,2.4926047015667416,0.0,0.0,0.0
val,academic_cs_ai,EXP_08_LEX_TERM_FUNC,90.0,0.6129673716815403,-1.8796373298852014,21.220768756372472,0.0
val,academic_cs_ai,EXP_09_LEX_TYPING,70.0,1.4791747487374143,-1.0134299528293274,19.388577431921085,0.0
val,academic_cs_ai,EXP_10_FULL_COMBINED,90.0,0.6317450560814679,-1.8608596454852737,24.44038279765834,0.0
val,academic_cs_ai,EXP_11_FROZEN_SPATIAL_HEATMAP,50.0,1.9728115437254157,-0.519793157841326,8.07365693867242,0.0
val,academic_cs_ai,EXP_12_FROZEN_COMPOSITE_MODEL,40.0,2.0481940955373354,-0.44441060602940596,8.07365693867242,0.0
val,academic_cs_ai,EXP_13_UNIFORM_ALLOCATION_CTRL,40.0,1.94527417601752,-0.5473305255492216,8.07365693867242,0.0
val,academic_cs_ai,EXP_14_SHUFFLED_SPATIAL_CTRL,30.0,2.111874914575696,-0.38072978699104554,8.07365693867242,0.0
val,academic_cs_ai,DOSE_01_PROB_0.10,20.0,2.297124888660622,-0.19547981290611957,5.113422090821472,0.0
val,academic_cs_ai,DOSE_02_PROB_0.25,50.0,2.1394788046756728,-0.35312589689106905,6.166926679000983,0.0
val,academic_cs_ai,DOSE_03_PROB_0.50,30.0,1.8912365629743613,-0.6013681385923804,10.940543019799986,0.0
val,academic_cs_ai,DOSE_04_PROB_0.75,80.0,1.4993471279041302,-0.9932575736626116,16.749860076795063,0.0
val,academic_cs_ai,DOSE_05_PROB_1.00,90.0,0.6129673716815403,-1.8796373298852014,21.220768756372472,0.0
val,biomedical_science,CTRL_00_BASELINE,0.0,1.8759755091288708,0.0,0.0,0.0
val,biomedical_science,EXP_01_LEXICAL_ONLY,100.0,0.2849430596364481,-1.5910324494924226,14.483569641120521,0.0
val,biomedical_science,EXP_02_LEXICAL_TERMINOLOGY,100.0,0.11052182071378838,-1.7654536884150824,17.06551388790057,0.0
val,biomedical_science,EXP_03_STRICT_TERMINOLOGY,100.0,0.31282783024850097,-1.5631476788803698,14.171069641120521,0.0
val,biomedical_science,EXP_04_TYPING_NOISE_ONLY,37.5,1.8223118983430502,-0.05366361078582066,3.604905684432743,0.0
val,biomedical_science,EXP_05_FUNCTION_WORDS_ONLY,0.0,1.8759755091288708,0.0,0.0,0.0
val,biomedical_science,EXP_06_SYNTAX_ONLY,0.0,1.8759755091288708,0.0,0.0,0.0
val,biomedical_science,EXP_07_CADENCE_ONLY,0.0,1.8759755091288708,0.0,0.0,0.0
val,biomedical_science,EXP_08_LEX_TERM_FUNC,100.0,0.11052182071378838,-1.7654536884150824,17.06551388790057,0.0
val,biomedical_science,EXP_09_LEX_TYPING,100.0,0.6440193229262806,-1.2319561862025903,16.48827948955146,0.0
val,biomedical_science,EXP_10_FULL_COMBINED,100.0,0.09140876040374896,-1.7845667487251218,20.67041957233331,0.0
val,biomedical_science,EXP_11_FROZEN_SPATIAL_HEATMAP,100.0,0.9979632343030217,-0.8780122748258491,9.208902606798073,0.0
val,biomedical_science,EXP_12_FROZEN_COMPOSITE_MODEL,87.5,1.058825638879954,-0.8171498702489169,9.208902606798073,0.0
val,biomedical_science,EXP_13_UNIFORM_ALLOCATION_CTRL,100.0,0.8441008286047376,-1.0318746805241332,9.208902606798073,0.0
val,biomedical_science,EXP_14_SHUFFLED_SPATIAL_CTRL,100.0,1.1348575375102006,-0.7411179716186702,8.919673883393818,0.0
val,biomedical_science,DOSE_01_PROB_0.10,62.5,1.351623490113826,-0.5243520190150447,4.207049503071705,0.0
val,biomedical_science,DOSE_02_PROB_0.25,62.5,1.1464592387103942,-0.7295162704184766,5.9085211639270385,0.0
val,biomedical_science,DOSE_03_PROB_0.50,100.0,0.8765878040812206,-0.9993877050476502,9.484018092222302,0.0
val,biomedical_science,DOSE_04_PROB_0.75,100.0,0.6466868628220068,-1.229288646306864,13.571538698735738,0.0
val,biomedical_science,DOSE_05_PROB_1.00,100.0,0.11052182071378838,-1.7654536884150824,17.06551388790057,0.0
val,expository_eli5,CTRL_00_BASELINE,0.0,3.2588825320513957,0.0,0.0,0.0
val,expository_eli5,EXP_01_LEXICAL_ONLY,83.33333333333334,0.45489332093524404,-2.8039892111161517,22.306725894018932,0.0
val,expository_eli5,EXP_02_LEXICAL_TERMINOLOGY,83.33333333333334,0.4980264441507885,-2.7608560879006068,22.167407008570017,0.0
val,expository_eli5,EXP_03_STRICT_TERMINOLOGY,83.33333333333334,0.5139819342533364,-2.744900597798059,21.81652981558756,0.0
val,expository_eli5,EXP_04_TYPING_NOISE_ONLY,16.666666666666664,3.080374943303571,-0.17850758874782416,4.184053484093866,0.0
val,expository_eli5,EXP_05_FUNCTION_WORDS_ONLY,0.0,3.2588825320513957,0.0,0.0,0.0
val,expository_eli5,EXP_06_SYNTAX_ONLY,0.0,3.2588825320513957,0.0,0.0,0.0
val,expository_eli5,EXP_07_CADENCE_ONLY,0.0,3.2588825320513957,0.0,0.0,0.0
val,expository_eli5,EXP_08_LEX_TERM_FUNC,83.33333333333334,0.4980264441507885,-2.7608560879006068,22.167407008570017,0.0
val,expository_eli5,EXP_09_LEX_TYPING,66.66666666666666,1.1143066322257458,-2.1445758998256497,22.80028716292009,0.0
val,expository_eli5,EXP_10_FULL_COMBINED,83.33333333333334,0.4970919733635576,-2.761790558687838,26.351460492663882,0.0
val,expository_eli5,EXP_11_FROZEN_SPATIAL_HEATMAP,33.33333333333333,2.6302649563820424,-0.6286175756693531,8.1794319558487,0.0
val,expository_eli5,EXP_12_FROZEN_COMPOSITE_MODEL,33.33333333333333,2.354936020738368,-0.9039465113130275,8.1794319558487,0.0
val,expository_eli5,EXP_13_UNIFORM_ALLOCATION_CTRL,33.33333333333333,2.5830810233499464,-0.6758015087014493,8.003993359357473,0.0
val,expository_eli5,EXP_14_SHUFFLED_SPATIAL_CTRL,33.33333333333333,2.4737304622753062,-0.7851520697760892,7.934333916633015,0.0
val,expository_eli5,DOSE_01_PROB_0.10,0.0,2.9926303213939436,-0.26625221065745175,2.8494189437788844,0.0
val,expository_eli5,DOSE_02_PROB_0.25,16.666666666666664,2.5999282359868623,-0.6589542960645333,5.384080405617625,0.0
val,expository_eli5,DOSE_03_PROB_0.50,33.33333333333333,1.98896359096139,-1.2699189410900054,13.13961053528963,0.0
val,expository_eli5,DOSE_04_PROB_0.75,66.66666666666666,1.1369133955133999,-2.1219691365379956,19.56308610400682,0.0
val,expository_eli5,DOSE_05_PROB_1.00,83.33333333333334,0.4980264441507885,-2.7608560879006068,22.167407008570017,0.0
val,finance_business,CTRL_00_BASELINE,0.0,2.6461821805510564,0.0,0.0,0.0
val,finance_business,EXP_01_LEXICAL_ONLY,50.0,1.3606903288049994,-1.2854918517460567,15.225968589309424,0.0
val,finance_business,EXP_02_LEXICAL_TERMINOLOGY,60.0,1.2914524600224377,-1.3547297205286186,17.548367370822984,0.0
val,finance_business,EXP_03_STRICT_TERMINOLOGY,50.0,1.388821950221414,-1.257360230329642,14.820438635392374,0.0
val,finance_business,EXP_04_TYPING_NOISE_ONLY,0.0,2.597889336626156,-0.048292843924900096,4.3698732523438695,0.0
val,finance_business,EXP_05_FUNCTION_WORDS_ONLY,0.0,2.6461821805510564,0.0,0.0,0.0
val,finance_business,EXP_06_SYNTAX_ONLY,0.0,2.6461821805510564,0.0,0.0,0.0
val,finance_business,EXP_07_CADENCE_ONLY,0.0,2.6461821805510564,0.0,0.0,0.0
val,finance_business,EXP_08_LEX_TERM_FUNC,60.0,1.2914524600224377,-1.3547297205286186,17.548367370822984,0.0
val,finance_business,EXP_09_LEX_TYPING,50.0,1.7390442505506198,-0.9071379300004364,17.690610122468087,0.0
val,finance_business,EXP_10_FULL_COMBINED,60.0,1.3184685347036353,-1.3277136458474206,21.918240623166852,0.0
val,finance_business,EXP_11_FROZEN_SPATIAL_HEATMAP,30.0,2.174628144854233,-0.47155403569682314,7.908694225023307,0.0
val,finance_business,EXP_12_FROZEN_COMPOSITE_MODEL,30.0,2.105690335828287,-0.5404918447227691,7.792415155255865,0.0
val,finance_business,EXP_13_UNIFORM_ALLOCATION_CTRL,20.0,2.1926303195885386,-0.45355186096251765,8.02497329479075,0.0
val,finance_business,EXP_14_SHUFFLED_SPATIAL_CTRL,10.0,2.3722171557590483,-0.27396502479200785,7.7868119025908475,0.0
val,finance_business,DOSE_01_PROB_0.10,0.0,2.340941777432071,-0.30524040311898515,4.79585131973229,0.0
val,finance_business,DOSE_02_PROB_0.25,30.0,2.1396184806836125,-0.5065636998674439,6.987514074285768,0.0
val,finance_business,DOSE_03_PROB_0.50,10.0,1.9964673814245435,-0.6497147991265126,9.034716351045434,0.0
val,finance_business,DOSE_04_PROB_0.75,40.0,1.656322373329523,-0.9898598072215333,14.553001285434394,0.0
val,finance_business,DOSE_05_PROB_1.00,60.0,1.2914524600224377,-1.3547297205286186,17.548367370822984,0.0
val,open_domain_qa,CTRL_00_BASELINE,0.0,2.557909072218092,0.0,0.0,0.0
val,open_domain_qa,EXP_01_LEXICAL_ONLY,87.5,1.1125098313090789,-1.445399240909013,13.77889129649693,0.0
val,open_domain_qa,EXP_02_LEXICAL_TERMINOLOGY,87.5,1.1361646791280198,-1.4217443930900722,14.056669074274708,0.0
val,open_domain_qa,EXP_03_STRICT_TERMINOLOGY,87.5,1.1125098313090789,-1.445399240909013,13.77889129649693,0.0
val,open_domain_qa,EXP_04_TYPING_NOISE_ONLY,12.5,2.348724511492498,-0.20918456072559397,4.571295293126279,0.0
val,open_domain_qa,EXP_05_FUNCTION_WORDS_ONLY,0.0,2.557909072218092,0.0,0.0,0.0
